w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,w27,w28,w29,w30,w31,w32,w33,w34,w35,w36,w37,w38,w39,w40,w41,w42,w43,w44,w45,w46,w47,w48,w49,w50,w51,w52,w53,coords
6.800000000000001,6.800000000000001,6.800000000000001,6.800000000000001,6.800000000000001,6.800000000000001,6.800000000000001,6.800000000000001,6.800000000000001,7.199999999999999,6.800000000000001,6.800000000000001,6.4,7.199999999999999,7.199999999999999,7.199999999999999,7.199999999999999,7.6,7.6,7.6,8.0,7.200000000000001,8.8,8.8,8.8,9.2,9.2,9.2,9.2,9.2,8.8,8.8,9.2,9.2,9.2,8.8,8.4,8.8,8.4,8.0,8.0,6.4,7.6,7.6,6.4,7.199999999999999,6.800000000000001,6.0,6.800000000000001,6.800000000000001,6.800000000000001,7.199999999999999,6.800000000000001,"(40.49861,-0.18667)"
7.199999999999999,7.199999999999999,7.199999999999999,7.0,7.0,7.0,7.199999999999999,7.199999999999999,7.4,7.4,7.6,7.6,7.4,7.6,8.4,8.8,8.4,8.8,9.2,9.2,9.0,9.2,8.4,8.200000000000001,8.0,7.4,7.199999999999999,7.6,7.6,7.199999999999999,7.199999999999999,7.6,7.6,7.6,8.0,8.4,8.8,8.4,9.2,9.2,9.2,9.0,8.8,8.0,7.4,7.6,7.199999999999999,7.199999999999999,7.199999999999999,7.199999999999999,7.199999999999999,6.800000000000001,7.0,"(40.94667,-0.23778)"
7.399999999999999,7.0,7.399999999999999,7.199999999999999,7.199999999999999,7.199999999999999,7.399999999999999,7.399999999999999,7.6,7.6,7.8,7.8,7.6,7.6,9.0,9.0,9.0,9.0,9.4,9.4,9.4,9.4,8.600000000000001,8.600000000000001,8.200000000000001,7.8,7.399999999999999,7.8,7.8,7.8,7.8,7.8,7.8,7.8,8.200000000000001,8.600000000000001,9.0,8.600000000000001,9.0,9.4,9.4,9.0,9.0,8.600000000000001,7.8,7.8,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.0,7.199999999999999,"(41.05806,-0.14167)"
6.6000000000000005,6.4,6.8,6.8,6.8,6.8,7.4,7.4,7.4,7.2,7.6,7.2,7.6,7.2,8.4,8.4,8.4,8.8,8.8,8.8,8.8,8.8,7.6,7.6,7.2,7.2,6.8,6.8,6.8,6.4,6.8,6.8,7.2,7.2,7.2,7.6,8.0,8.0,8.4,8.8,8.8,8.8,8.4,8.0,7.6,7.4,6.8,7.0,6.8,6.0,6.8,6.4,6.0,"(41.23028,-0.03778)"
7.6,7.2,7.4,7.4,7.4,6.8,7.0,7.0,6.0,7.2,7.4,7.2,6.4,7.6,8.8,8.8,8.6,8.4,9.0,8.8,7.6,8.0,7.800000000000001,8.0,8.200000000000001,7.800000000000001,7.800000000000001,8.200000000000001,7.800000000000001,7.800000000000001,9.0,8.0,8.200000000000001,8.4,8.0,8.4,9.0,9.2,9.2,9.2,8.8,8.8,8.8,8.4,7.6,7.6,7.6,7.4,7.6,7.8,7.6,7.399999999999999,7.199999999999999,"(41.5225,-0.17444)"
7.399999999999999,7.0,7.0,6.6000000000000005,7.0,7.0,7.399999999999999,7.399999999999999,7.399999999999999,7.6,7.8,7.8,7.6,7.200000000000001,8.200000000000001,8.600000000000001,7.200000000000001,8.4,8.8,8.8,9.0,8.600000000000001,9.4,9.0,9.0,8.600000000000001,8.600000000000001,8.0,8.200000000000001,8.0,7.8,8.200000000000001,8.4,8.200000000000001,8.600000000000001,9.0,9.4,9.4,9.4,9.0,9.0,8.600000000000001,9.0,7.8,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.0,7.399999999999999,7.399999999999999,7.0,"(42.36222,1.69333)"
7.6,7.6,7.6,7.6,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.4,8.8,9.2,8.4,9.2,9.2,9.2,9.6,9.6,9.6,9.6,8.8,8.8,8.4,8.4,8.4,8.4,8.8,9.2,9.2,9.2,9.2,9.6,9.6,9.6,9.6,9.6,9.6,8.8,9.2,8.4,8.0,8.0,7.6,7.6,7.6,7.6,7.6,7.6,7.2,"(42.35472,1.46306)"
7.0,7.0,7.0,6.6000000000000005,7.0,7.0,7.399999999999999,7.399999999999999,7.0,7.399999999999999,7.399999999999999,7.0,7.399999999999999,6.6000000000000005,7.8,7.8,5.8,7.8,8.600000000000001,8.200000000000001,8.600000000000001,8.200000000000001,8.600000000000001,8.600000000000001,9.4,9.4,8.600000000000001,9.0,9.4,8.600000000000001,8.600000000000001,8.600000000000001,9.4,9.0,9.4,9.0,9.0,9.0,9.0,8.600000000000001,7.4,7.8,8.200000000000001,7.4,7.0,7.399999999999999,6.6000000000000005,6.6000000000000005,7.399999999999999,7.0,7.399999999999999,7.6,7.0,"(42.23028,1.56944)"
6.4,6.4,7.0,6.4,6.8,6.4,6.8,6.0,6.8,6.4,6.4,6.800000000000001,7.2,6.800000000000001,8.0,8.4,6.600000000000001,8.4,8.0,8.4,8.8,8.0,8.4,8.0,8.0,7.6,7.2,7.2,7.2,7.2,7.2,7.2,7.6,7.800000000000001,8.0,7.6,8.4,8.6,9.0,8.8,8.200000000000001,8.6,8.6,7.800000000000001,7.000000000000001,7.4,6.6000000000000005,7.0,7.0,7.199999999999999,7.199999999999999,7.199999999999999,6.6000000000000005,"(42.15444,1.31194)"
7.0,7.0,7.0,7.0,7.0,7.0,7.399999999999999,7.399999999999999,7.0,7.399999999999999,7.8,7.8,7.8,7.4,7.8,8.600000000000001,7.4,8.200000000000001,9.0,8.600000000000001,8.600000000000001,9.0,9.0,9.4,9.4,9.0,8.600000000000001,9.0,9.0,9.0,8.200000000000001,8.600000000000001,9.4,9.4,9.4,9.4,9.4,9.4,9.0,8.600000000000001,8.600000000000001,8.200000000000001,8.200000000000001,7.8,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.6,7.2,7.399999999999999,7.2,7.0,"(42.625,1.12611)"
7.0,7.0,7.0,7.0,6.800000000000001,7.0,7.399999999999999,7.399999999999999,7.199999999999999,7.4,7.6,7.6,7.6,7.200000000000001,8.0,8.4,7.200000000000001,8.6,8.8,8.8,9.2,9.2,9.2,9.2,8.4,8.0,7.6,7.800000000000001,7.4,7.6,7.6,8.0,8.0,8.4,8.4,8.0,9.2,9.2,9.2,9.2,9.0,8.600000000000001,9.0,7.8,7.0,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.0,7.0,7.0,7.0,"(42.20528,0.86528)"
7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.8,7.8,7.6,7.6,8.200000000000001,7.8,8.0,7.8,9.0,9.0,7.8,9.0,9.4,9.2,9.4,8.4,8.600000000000001,8.600000000000001,8.200000000000001,7.6,7.199999999999999,7.6,7.199999999999999,7.199999999999999,7.199999999999999,7.6,8.0,7.200000000000001,8.0,8.200000000000001,8.600000000000001,8.600000000000001,9.0,9.4,9.4,9.0,8.600000000000001,8.600000000000001,7.8,7.8,7.4,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.8,"(42.06694,0.90722)"
,6.800000000000001,6.800000000000001,6.800000000000001,7.199999999999999,6.800000000000001,7.199999999999999,7.199999999999999,7.199999999999999,7.6,7.6,7.6,7.6,7.6,7.6,8.4,7.200000000000001,8.8,8.6,8.8,9.2,9.2,8.8,8.4,8.4,8.0,7.6,8.0,8.0,8.0,7.6,8.0,8.0,8.0,8.0,8.4,8.8,8.4,9.2,9.2,9.2,8.8,8.8,7.6,7.6,7.199999999999999,7.199999999999999,7.199999999999999,6.800000000000001,6.800000000000001,6.800000000000001,6.800000000000001,7.890196078431373,"(41.68111,1.22306)"
7.2,7.2,7.6,7.8,7.399999999999999,7.399999999999999,8.0,7.8,7.8,7.8,7.8,7.8,7.8,8.200000000000001,8.600000000000001,9.0,9.0,9.0,9.4,9.0,9.0,9.0,9.4,8.200000000000001,9.4,9.4,8.600000000000001,9.0,9.0,8.600000000000001,9.0,9.0,9.4,9.4,9.0,9.4,9.4,9.4,9.4,9.0,9.0,9.0,9.2,8.200000000000001,7.8,8.200000000000001,8.0,7.6,7.6,7.6,7.2,7.2,,"(41.65056,1.14944)"
7.0,7.0,7.0,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.6,7.6,7.8,7.8,7.6,7.200000000000001,8.0,8.8,8.600000000000001,8.8,9.2,8.8,9.2,9.2,8.4,8.4,8.600000000000001,8.0,7.6,7.6,8.0,8.0,8.0,8.0,8.0,8.600000000000001,8.600000000000001,8.600000000000001,9.2,9.0,9.4,9.4,9.0,9.0,9.0,8.200000000000001,7.8,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.0,7.399999999999999,7.0,7.399999999999999,"(41.87333,0.75611)"
6.6000000000000005,6.6000000000000005,6.800000000000001,6.200000000000001,6.4,6.6000000000000005,7.199999999999999,7.199999999999999,6.8,7.0,7.199999999999999,7.199999999999999,7.4,7.6,7.6,7.6,7.200000000000001,7.800000000000001,8.6,8.8,8.8,8.8,9.2,9.2,8.8,8.4,8.0,8.0,8.4,8.0,7.6,8.0,8.4,8.4,8.600000000000001,9.4,9.2,9.2,9.2,8.8,9.0,8.0,8.4,7.6,7.0,7.199999999999999,7.199999999999999,7.199999999999999,6.800000000000001,6.6000000000000005,6.800000000000001,6.800000000000001,6.6000000000000005,"(41.55722,1.30944)"
7.0,7.0,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.8,7.8,7.8,7.6,8.200000000000001,8.200000000000001,8.4,8.600000000000001,9.0,9.0,9.0,9.4,9.4,9.4,9.4,9.4,8.600000000000001,8.200000000000001,8.600000000000001,8.200000000000001,7.8,7.8,7.8,7.8,7.8,7.8,8.200000000000001,7.8,8.200000000000001,8.600000000000001,8.600000000000001,8.600000000000001,9.0,9.4,9.4,9.0,8.600000000000001,8.600000000000001,7.8,7.8,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.0,7.399999999999999,"(41.61694,0.86667)"
7.0,7.399999999999999,7.0,6.6000000000000005,6.2,7.0,7.399999999999999,7.399999999999999,7.0,7.0,7.6,7.399999999999999,7.399999999999999,7.4,7.8,8.200000000000001,6.2,7.8,9.0,8.200000000000001,9.0,8.200000000000001,9.0,9.0,9.4,9.0,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.200000000000001,8.200000000000001,8.600000000000001,9.0,9.0,8.600000000000001,9.0,9.4,9.0,9.0,8.600000000000001,7.000000000000001,8.200000000000001,7.4,7.0,7.399999999999999,7.0,7.399999999999999,7.399999999999999,7.0,7.399999999999999,7.399999999999999,7.0,"(42.50333,0.79889)"
7.0,6.8,6.8,6.8,7.0,7.0,6.8,6.8,7.0,7.4,7.4,6.800000000000001,7.4,7.000000000000001,7.000000000000001,8.200000000000001,6.200000000000001,8.200000000000001,8.200000000000001,8.6,8.6,7.800000000000001,8.6,9.0,8.6,8.0,7.6,7.6,7.6,7.2,7.2,7.6,8.0,7.2,8.0,8.4,9.0,8.8,9.0,8.6,8.6,8.200000000000001,8.4,7.4,7.0,7.4,6.4,6.8,6.8,6.8,6.8,6.8,6.6000000000000005,"(42.31861,0.74694)"
7.0,7.0,7.0,6.800000000000001,6.800000000000001,6.800000000000001,7.399999999999999,7.399999999999999,7.199999999999999,7.199999999999999,7.8,7.0,7.6,6.800000000000001,7.8,8.0,6.800000000000001,8.4,8.8,9.0,8.8,8.4,9.2,9.2,9.0,8.4,8.0,8.0,8.0,8.200000000000001,8.200000000000001,8.0,8.4,8.600000000000001,8.600000000000001,9.0,9.4,9.4,9.0,9.0,9.0,8.200000000000001,8.600000000000001,7.8,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.0,7.399999999999999,7.0,7.0,"(42.1125,0.48)"
7.0,7.0,7.0,7.199999999999999,7.199999999999999,7.199999999999999,7.399999999999999,7.8,7.4,7.800000000000001,8.200000000000001,8.200000000000001,8.4,8.4,9.0,9.0,9.0,9.2,9.4,9.4,8.8,8.4,8.200000000000001,8.200000000000001,7.8,7.8,7.399999999999999,7.399999999999999,7.399999999999999,7.0,7.399999999999999,7.399999999999999,7.8,7.8,7.8,8.200000000000001,8.600000000000001,8.600000000000001,8.600000000000001,9.4,9.4,9.0,9.0,8.600000000000001,7.6,7.8,7.399999999999999,7.399999999999999,7.0,7.0,7.0,7.0,7.0,"(41.62611,0.59806)"
6.6000000000000005,7.0,6.6000000000000005,6.6000000000000005,5.8,6.2,7.399999999999999,7.399999999999999,7.399999999999999,6.4,7.399999999999999,7.399999999999999,7.399999999999999,7.4,7.4,7.8,5.8,8.200000000000001,8.600000000000001,8.600000000000001,8.200000000000001,8.200000000000001,8.200000000000001,9.0,9.0,9.0,8.200000000000001,8.200000000000001,8.200000000000001,8.200000000000001,7.8,8.200000000000001,8.600000000000001,9.0,9.4,8.600000000000001,9.0,8.600000000000001,9.0,9.0,7.8,7.000000000000001,7.4,6.6000000000000005,5.8,7.399999999999999,7.0,6.6000000000000005,7.399999999999999,6.6000000000000005,6.2,6.6000000000000005,7.684615384615385,"(42.63,0.22472)"
7.0,6.800000000000001,7.0,7.199999999999999,6.800000000000001,6.800000000000001,7.199999999999999,7.199999999999999,7.199999999999999,7.4,7.6,7.6,7.800000000000001,6.800000000000001,8.0,8.4,7.200000000000001,8.6,8.8,8.6,9.0,8.6,8.8,9.2,8.4,8.0,8.0,7.800000000000001,7.4,7.4,7.6,8.0,8.4,8.0,8.0,8.4,8.8,8.4,9.2,9.2,8.600000000000001,8.200000000000001,8.600000000000001,8.200000000000001,7.4,7.399999999999999,7.0,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.0,7.0,"(42.42167,0.13806)"
6.800000000000001,7.399999999999999,7.0,7.399999999999999,7.0,3.8,7.399999999999999,7.399999999999999,6.6000000000000005,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.4,7.8,7.000000000000001,7.8,7.8,8.200000000000001,7.4,7.000000000000001,7.8,8.200000000000001,7.399999999999999,7.8,9.0,9.4,9.4,8.600000000000001,8.600000000000001,8.600000000000001,9.4,7.399999999999999,9.0,9.0,7.4,8.600000000000001,7.4,8.200000000000001,8.200000000000001,7.000000000000001,7.8,8.600000000000001,7.8,4.6,7.000000000000001,7.8,5.4,7.399999999999999,7.399999999999999,7.399999999999999,5.8,7.0,"(42.62667,-0.11167)"
7.399999999999999,7.199999999999999,6.6000000000000005,6.2,5.4,7.199999999999999,7.8,7.8,6.2,6.6000000000000005,7.6,7.6,7.6,6.6000000000000005,7.8,8.200000000000001,5.0,8.8,8.4,8.4,9.4,7.8,8.600000000000001,9.4,8.600000000000001,7.4,7.8,7.4,7.8,7.199999999999999,7.399999999999999,7.6,7.8,7.8,7.8,8.200000000000001,8.8,7.0,9.4,9.4,8.600000000000001,7.4,7.399999999999999,6.2,5.8,7.8,4.6,7.399999999999999,7.399999999999999,6.2,5.8,7.8,6.484615384615385,"(42.6375,-0.11278)"
7.0,7.199999999999999,7.0,6.0,6.6000000000000005,6.800000000000001,7.399999999999999,7.399999999999999,6.800000000000001,7.199999999999999,7.199999999999999,7.199999999999999,7.199999999999999,6.800000000000001,7.8,7.8,6.6000000000000005,7.6,8.0,8.4,8.8,9.0,9.0,8.600000000000001,9.4,9.4,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,9.0,9.0,8.600000000000001,9.4,9.0,9.0,8.600000000000001,9.0,9.0,8.200000000000001,7.8,7.8,7.4,6.6000000000000005,7.399999999999999,6.6000000000000005,7.0,7.399999999999999,7.0,7.0,7.399999999999999,7.0,"(42.60056,0.52167)"
6.800000000000001,7.2,7.2,7.0,7.0,7.0,7.399999999999999,7.399999999999999,7.399999999999999,7.4,7.8,7.8,7.8,7.000000000000001,7.8,8.600000000000001,5.8,8.600000000000001,9.0,9.0,9.0,8.200000000000001,8.600000000000001,9.4,9.0,8.600000000000001,8.200000000000001,8.200000000000001,8.200000000000001,8.200000000000001,8.200000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,8.600000000000001,9.4,9.4,9.4,9.0,8.600000000000001,7.8,8.4,7.000000000000001,7.0,7.6,6.800000000000001,7.6,7.6,7.2,7.2,7.2,7.2,"(42.47694,0.43417)"
7.0,7.0,7.0,7.399999999999999,7.399999999999999,7.0,7.399999999999999,7.399999999999999,7.199999999999999,7.6,7.8,7.4,7.8,7.4,8.200000000000001,8.600000000000001,7.4,9.0,9.0,9.0,9.4,9.0,9.0,9.0,8.600000000000001,8.200000000000001,7.8,8.200000000000001,8.200000000000001,7.8,7.8,8.200000000000001,8.600000000000001,7.8,8.600000000000001,9.0,9.4,9.4,9.4,9.0,9.0,8.600000000000001,9.0,7.8,7.8,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.0,7.0,"(42.20139,0.46611)"
7.2,7.0,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.8,7.8,7.8,8.200000000000001,8.200000000000001,8.200000000000001,8.600000000000001,7.8,9.0,9.0,9.0,9.4,9.4,9.4,9.0,9.0,8.200000000000001,8.200000000000001,8.200000000000001,7.8,7.8,7.8,7.8,7.399999999999999,7.399999999999999,7.8,7.8,8.200000000000001,7.8,8.600000000000001,8.600000000000001,8.600000000000001,9.0,9.4,9.4,9.0,9.0,8.600000000000001,7.8,7.8,7.399999999999999,7.399999999999999,7.6,7.399999999999999,7.6,7.0,7.399999999999999,"(42.02139,0.14056)"
7.0,7.0,7.0,7.0,7.0,7.199999999999999,7.399999999999999,7.399999999999999,7.4,7.4,8.0,7.6,7.4,7.6,9.0,9.0,8.8,8.8,9.2,9.2,8.8,8.4,8.4,8.4,7.8,7.6,7.6,7.6,7.6,7.6,7.399999999999999,7.6,8.200000000000001,8.200000000000001,8.200000000000001,8.600000000000001,9.0,8.600000000000001,9.4,9.4,9.0,9.0,9.0,8.200000000000001,7.6,7.8,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.0,7.199999999999999,"(41.79917,-0.16083)"
7.0,7.0,7.399999999999999,7.199999999999999,7.199999999999999,7.199999999999999,7.399999999999999,7.199999999999999,7.4,7.6,7.8,7.8,7.6,7.200000000000001,8.600000000000001,8.8,8.0,8.8,8.8,8.8,9.2,9.0,8.8,8.4,8.0,8.0,7.6,8.0,8.0,7.199999999999999,7.6,8.0,8.0,8.200000000000001,8.600000000000001,8.600000000000001,9.2,9.0,9.4,9.4,9.0,9.0,9.0,7.8,7.6,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.0,7.399999999999999,7.0,7.399999999999999,"(42.08333,-0.32639)"
6.800000000000001,6.6000000000000005,6.800000000000001,6.8,6.8,6.8,7.199999999999999,7.0,6.8,7.2,7.4,7.4,7.2,7.000000000000001,8.4,8.8,8.200000000000001,8.6,9.0,8.6,9.0,9.0,8.200000000000001,8.0,8.200000000000001,7.800000000000001,7.4,7.800000000000001,7.800000000000001,7.4,7.4,7.800000000000001,7.800000000000001,8.0,8.0,8.4,8.6,8.8,9.2,9.2,8.8,8.8,8.8,7.6,7.2,7.199999999999999,7.199999999999999,7.0,7.199999999999999,6.6000000000000005,7.199999999999999,6.800000000000001,6.4,"(41.77389,-0.33306)"
7.0,7.0,6.800000000000001,7.199999999999999,7.0,7.0,7.199999999999999,7.6,7.2,7.800000000000001,8.0,8.0,8.200000000000001,7.800000000000001,8.8,8.8,8.8,9.0,9.0,9.2,8.8,8.6,8.0,7.800000000000001,8.0,7.6,7.199999999999999,7.199999999999999,7.6,7.199999999999999,7.199999999999999,7.199999999999999,7.6,7.6,7.6,8.0,8.4,8.4,8.8,9.2,9.4,9.0,9.0,8.600000000000001,7.4,7.8,7.199999999999999,7.199999999999999,7.399999999999999,7.199999999999999,7.399999999999999,7.0,7.199999999999999,"(41.61944,0.18778)"
7.0,7.0,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.8,7.8,7.6,8.0,8.200000000000001,8.200000000000001,8.600000000000001,8.200000000000001,9.0,9.0,9.0,8.8,9.4,9.4,9.4,9.0,8.600000000000001,8.600000000000001,8.200000000000001,7.8,7.8,7.8,8.200000000000001,7.8,7.8,8.200000000000001,8.200000000000001,8.200000000000001,8.600000000000001,8.600000000000001,9.0,8.600000000000001,9.0,9.4,9.4,9.0,9.0,8.600000000000001,7.8,7.8,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.0,7.399999999999999,"(41.78083,0.37694)"
7.0,7.0,7.0,7.0,7.0,7.0,7.8,7.8,7.4,7.800000000000001,8.4,8.4,8.200000000000001,8.4,8.8,8.8,8.8,9.0,9.0,9.0,8.6,8.200000000000001,8.0,7.800000000000001,8.0,7.6,7.6,7.6,7.199999999999999,7.199999999999999,7.199999999999999,7.199999999999999,7.6,7.6,7.6,8.0,8.4,8.0,8.4,8.8,9.2,9.0,9.0,9.0,7.800000000000001,7.8,7.399999999999999,7.399999999999999,7.399999999999999,7.199999999999999,7.399999999999999,7.0,7.0,"(41.52472,0.35556)"
7.399999999999999,7.0,7.399999999999999,7.399999999999999,7.199999999999999,7.199999999999999,7.399999999999999,7.399999999999999,7.199999999999999,7.6,7.8,7.8,7.8,7.8,8.200000000000001,8.600000000000001,8.600000000000001,9.0,9.4,9.0,9.4,9.4,8.600000000000001,8.600000000000001,8.600000000000001,8.200000000000001,7.8,7.8,8.200000000000001,7.8,7.8,7.8,8.200000000000001,8.200000000000001,8.200000000000001,9.0,9.4,9.0,9.4,9.4,9.0,9.0,9.0,8.200000000000001,7.8,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,"(40.87333,0.14611)"
6.800000000000001,6.6000000000000005,7.199999999999999,6.4,6.8,6.8,7.199999999999999,7.199999999999999,7.2,7.2,7.4,7.6,7.4,7.4,8.4,8.8,8.8,8.6,8.6,8.6,8.6,9.0,9.2,8.200000000000001,8.4,8.4,8.0,7.800000000000001,8.4,8.0,7.6,8.0,8.0,8.0,8.4,8.4,8.8,8.8,9.2,9.2,9.2,8.8,8.8,8.4,7.2,7.199999999999999,7.199999999999999,7.199999999999999,7.199999999999999,6.6000000000000005,7.199999999999999,7.0,7.0,"(41.17722,0.35333)"
7.6,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.399999999999999,7.8,,7.8,7.8,8.200000000000001,8.200000000000001,8.200000000000001,7.4,9.0,9.0,9.0,9.0,9.4,9.4,9.4,9.4,8.600000000000001,8.600000000000001,8.600000000000001,8.200000000000001,8.200000000000001,7.8,8.200000000000001,7.8,7.8,7.8,7.8,7.8,8.200000000000001,8.600000000000001,8.600000000000001,8.600000000000001,9.0,9.4,9.4,9.0,9.0,9.0,8.200000000000001,7.6,7.4,7.8,7.6,7.399999999999999,7.6,7.399999999999999,7.399999999999999,"(41.24944,0.73528)"
7.399999999999999,7.199999999999999,7.199999999999999,6.4,7.6,7.199999999999999,7.8,7.6,7.6,8.0,8.0,8.0,8.4,7.6,8.8,8.8,8.8,9.2,9.2,9.2,9.2,9.2,9.2,8.8,9.2,8.4,7.6,7.6,8.0,7.6,7.6,7.6,8.0,8.0,8.0,8.600000000000001,8.4,8.600000000000001,8.8,9.2,9.4,9.0,9.4,9.0,8.0,7.8,7.8,7.8,7.399999999999999,7.199999999999999,7.399999999999999,7.399999999999999,7.199999999999999,"(41.005,0.61361)"
7.6,7.6,7.6,6.600000000000001,7.4,7.4,7.6,8.0,8.0,8.8,8.8,8.8,8.8,8.8,9.0,9.0,9.2,9.2,8.4,9.2,8.8,8.4,8.0,7.6,8.0,7.8,7.199999999999999,7.199999999999999,7.199999999999999,7.199999999999999,7.199999999999999,7.199999999999999,7.199999999999999,7.8,7.8,7.8,8.200000000000001,8.200000000000001,8.600000000000001,8.600000000000001,8.600000000000001,9.0,9.4,9.0,8.4,8.200000000000001,8.0,7.6,7.6,7.6,7.8,7.199999999999999,7.6,"(40.82028,0.49333)"
7.6,7.6,7.6,7.4,7.2,7.6,7.6,7.6,7.4,7.800000000000001,8.0,8.0,7.800000000000001,8.200000000000001,8.8,8.600000000000001,8.6,8.8,8.8,8.8,8.8,8.8,9.0,9.2,9.4,9.4,9.4,8.600000000000001,9.0,9.0,8.600000000000001,9.0,9.4,9.4,9.4,9.4,9.4,9.4,9.0,9.0,9.0,9.0,8.600000000000001,9.0,8.4,8.200000000000001,7.6,7.6,7.8,7.8,7.8,7.6,9.0,"(40.69917,0.81)"
,,6.800000000000001,6.0,7.2,6.800000000000001,7.399999999999999,7.6,7.399999999999999,7.0,7.6,7.6,7.6,7.2,8.0,8.4,7.200000000000001,8.0,8.8,8.4,8.8,9.2,9.2,9.2,9.2,9.6,8.8,9.6,9.6,9.2,8.8,9.6,9.6,9.6,9.6,9.6,9.2,9.6,9.2,9.2,9.2,8.4,8.0,8.0,6.4,7.6,7.2,7.2,7.2,6.0,7.2,7.2,7.2,"(42.70028,0.87694)"
7.0,7.0,6.6000000000000005,6.6000000000000005,6.2,6.6000000000000005,7.399999999999999,7.0,6.800000000000001,7.199999999999999,7.399999999999999,7.399999999999999,7.6,7.4,7.8,8.200000000000001,7.4,7.8,8.600000000000001,8.200000000000001,8.200000000000001,7.8,9.0,8.600000000000001,9.0,9.4,9.4,9.0,9.0,9.0,8.600000000000001,9.0,9.0,9.4,9.4,9.0,9.0,9.0,8.600000000000001,8.600000000000001,8.600000000000001,8.200000000000001,8.600000000000001,8.200000000000001,6.6000000000000005,7.399999999999999,7.0,6.6000000000000005,7.399999999999999,7.0,7.399999999999999,7.399999999999999,7.0,"(42.77611,0.68972)"
6.2,5.8,5.6,4.6,4.2,6.0,6.800000000000001,6.2,4.4,5.4,7.0,7.0,6.6000000000000005,6.6000000000000005,7.8,8.600000000000001,7.000000000000001,7.8,9.0,7.000000000000001,8.200000000000001,7.8,8.200000000000001,7.8,9.0,9.4,9.0,9.0,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.0,9.0,9.0,8.600000000000001,7.8,9.0,8.200000000000001,8.600000000000001,6.2,4.6000000000000005,6.6000000000000005,5.4,6.2,7.0,4.2,7.399999999999999,6.2,5.4,"(43.09111,-1.30083)"
6.800000000000001,6.800000000000001,6.6000000000000005,6.6000000000000005,6.4,6.4,7.0,7.199999999999999,7.0,7.0,7.199999999999999,7.0,7.0,7.0,7.4,7.4,7.4,8.0,8.6,8.4,8.4,8.8,9.0,8.6,9.2,8.200000000000001,8.200000000000001,8.200000000000001,8.200000000000001,7.4,7.800000000000001,8.200000000000001,8.200000000000001,8.200000000000001,8.6,9.2,9.2,9.2,9.2,8.8,8.8,8.0,8.4,7.6,7.0,7.199999999999999,7.199999999999999,6.800000000000001,7.0,6.6000000000000005,6.800000000000001,7.199999999999999,6.4,"(40.92139,-1.49444)"
7.2,7.6,5.6,4.4,7.399999999999999,6.2,7.6,7.2,7.399999999999999,8.0,8.0,5.8,6.6000000000000005,7.000000000000001,8.0,8.200000000000001,7.200000000000001,8.8,9.2,9.2,9.2,9.2,9.6,9.6,9.2,8.8,8.4,8.8,8.8,8.4,8.4,8.4,8.8,8.8,8.8,9.2,7.2,9.6,9.6,8.4,9.2,7.6,8.8,8.4,6.800000000000001,7.200000000000001,7.6,6.0,6.0,7.2,4.800000000000001,7.6,7.2,"(39.82333,2.88583)"
