ID,municipality,ccaa,province,municipality_inhabitants,geographic_area,radius,routes_number,routes_ids,mountain_passes_ids,coords
7565,Muxika,País Vasco,Bizkaia,1468,49.8749,3.9844242517939374,28,"[182, 311, 334, 385, 872, 1029, 1504, 1525, 1572, 3252, 3253, 3338, 3339, 3341, 3411, 4934, 7133, 7243, 8365, 8559, 8604, 8724, 8863, 8866, 8913, 8917, 8997, 9764]",,"(43.29265819,-2.70905643)"
2716,Cádiar,Andalucía,Granada,1465,47.32112,3.8810752502417696,3,"[4121, 4797, 7028]",,"(36.94487044,-3.18084098)"
5009,Caso,Asturias,Asturias,1457,307.7679,9.89774399216578,3,"[3378, 5609, 8392]",,"(43.18235684,-5.34401882)"
22,Laguardia,País Vasco,Álava,1454,80.9355,5.075678235396158,3,"[2515, 8047, 8755]",,"(42.55236655,-2.58411693)"
4508,Benaoján,Andalucía,Málaga,1453,31.995637,3.19131693130718,4,"[393, 6199, 8396, 8834]",,"(36.71871118,-5.25372291)"
2,Aramaio,País Vasco,Álava,1442,73.2584,4.828956247106148,18,"[93, 311, 334, 1026, 1075, 1076, 1084, 1530, 3147, 3306, 3307, 3310, 3311, 3744, 7133, 7597, 8054, 8502]",,"(43.05119653,-2.56540037)"
428,Casavieja,,Ávila,1434,39.245582,3.534434541390544,3,"[1787, 2653, 2953]",,"(40.27929676,-4.7658077)"
3200,Legorreta,País Vasco,Gipuzkoa,1421,8.622011,1.6566426658554252,6,"[1360, 7620, 7621, 7641, 7658, 8287]",,"(43.0826628,-2.15485444)"
1314,Ibeas de Juarros,,Burgos,1405,130.268812,6.439390790754035,4,"[6265, 7766, 8158, 8720]",,"(42.33032757,-3.53657685)"
39,Urkabustaiz,País Vasco,Álava,1386,60.848426,4.400978330131465,6,"[1525, 4374, 4981, 4982, 5599, 5752]",,"(42.95304046,-2.90661046)"
1813,Zahara,Andalucía,Cádiz,1379,72.479532,4.803217424995457,4,"[352, 382, 393, 8366]",,"(36.84027651,-5.39031673)"
3601,Torres,Andalucía,Jaén,1372,80.039845,5.047515663654829,3,"[3854, 4354, 8695]",,"(37.7863017,-3.51098941)"
1263,Condado de Treviño,,Burgos,1363,260.67580000000004,9.109088329579334,5,"[1854, 7522, 8047, 8428, 8755]",,"(42.73532879,-2.7474592)"
7536,Gamiz-Fika,País Vasco,Bizkaia,1362,15.298699999999998,2.206743317254066,16,"[181, 872, 1521, 1572, 3252, 3253, 3338, 4191, 4934, 8119, 8604, 8724, 8863, 8866, 8997, 9618]",,"(43.32704907,-2.81908692)"
7763,Puebla de Sanabria,,Zamora,1356,81.394488,5.090050061214374,3,"[2769, 4455, 7695]",,"(42.05495198,-6.63439782)"
117,Riópar,Castilla-La Mancha,Albacete,1341,80.92005,5.075193757191232,3,"[5633, 6964, 10311]",,"(38.4998099,-2.41839311)"
4478,Lozoyuela-Navas-Sieteiglesias,Comunidad de Madrid,Madrid,1340,51.284974000000005,4.040355932730746,3,"[4560, 4561, 8592]",,"(40.92781981,-3.61839674)"
2171,Irixoa,Galicia,A Coruña,1340,68.587254,4.672467224262029,5,"[2687, 4754, 9741, 10055, 10057]",,"(43.28416332,-8.064807436)"
7589,Atxondo,País Vasco,Bizkaia,1335,23.241,2.719893888641581,15,"[93, 1075, 1084, 1504, 1530, 3339, 3744, 4894, 4964, 7133, 7597, 8559, 8913, 8917, 8997]",,"(43.13051163,-2.58455772)"
5832,Potes,Cantabria,Cantabria,1332,7.662999999999999,1.5617947861063042,8,"[2450, 5537, 5708, 6550, 6587, 7800, 8487, 8523]",,"(43.15447222,-4.621194444)"
4524,Comares,Andalucía,Málaga,1330,25.502456,2.84915160778353,4,"[2933, 5035, 8357, 8425]",,"(36.84982769,-4.24638382)"
7570,Otxandio,País Vasco,Bizkaia,1330,12.3903,1.9859369980244164,11,"[93, 182, 311, 1282, 1525, 3310, 3411, 3744, 7597, 8054, 9667]",,"(43.04002109,-2.6547924)"
1881,Llucena,Comunitat Valenciana,Castellón,1315,137.035914,6.604527552096504,6,"[527, 528, 4062, 5225, 5226, 9467]",,"(40.13843768,-0.27999337)"
1817,Atzeneta del Maestrat,Comunitat Valenciana,Castellón,1304,71.157872,4.759222748661554,4,"[527, 528, 8492, 9467]",,"(40.21662059,-0.17021314)"
2731,Colomera,Andalucía,Granada,1302,111.976682,5.970192756800119,3,"[4759, 4761, 5889]",,"(37.3742622,-3.71436522)"
4245,Cervantes,,Lugo,1294,277.631721,9.400676297941054,4,"[881, 882, 4658, 4659]",,"(42.87290315,-7.063501831)"
3274,Higuera de la Sierra,Andalucía,Huelva,1291,24.482436,2.791591516192387,4,"[375, 408, 6970, 6971]",,"(37.83845193,-6.4475541)"
2660,La Vall de Bianya,Cataluña,Girona,1275,93.6881,5.4609320368857,3,"[2043, 5201, 6687]",,"(42.21095707,2.455821997)"
3707,Matallana de Torío,,León,1270,73.452536,4.835350421637036,8,"[885, 1841, 2317, 2446, 5423, 8368, 8624, 9705]",,"(42.86626229,-5.52009652)"
4760,Iza,Navarra,Navarra,1262,51.492684,4.048529616416782,7,"[761, 762, 2231, 5366, 7563, 8115, 8407]",,"(42.8376635,-1.72944687)"
3210,Ormaiztegi,País Vasco,Gipuzkoa,1258,6.768572000000001,1.4678209512036755,14,"[334, 757, 1199, 1360, 7133, 7243, 7620, 7621, 7658, 8247, 8287, 8913, 9856, 10357]",,"(43.04283345,-2.25423319)"
7554,Lemoiz,País Vasco,Bizkaia,1258,18.9101,2.453417555794617,8,"[1521, 1572, 4191, 4629, 4934, 8365, 8604, 8866]",,"(43.41118975,-2.90220839)"
7516,Berriatua,País Vasco,Bizkaia,1251,19.202,2.4722807570306222,14,"[311, 334, 1200, 2637, 3339, 4995, 7133, 7243, 7646, 8559, 8791, 8913, 8917, 9764]",,"(43.30832374,-2.46862195)"
7522,Zeanuri,País Vasco,Bizkaia,1245,67.20439999999999,4.625124310953695,9,"[182, 311, 1029, 1282, 1525, 3744, 4306, 8259, 9667]",,"(43.098176,-2.749646)"
4286,Riotorto,,Lugo,1235,66.33409999999999,4.595078937910947,6,"[1091, 1173, 2088, 2090, 4657, 10433]",,"(43.3420391,-7.261117819)"
5223,Velilla del Río Carrión,,Palencia,1230,198.9367,7.957598271915577,3,"[5537, 9381, 9424]",,"(42.82783416,-4.84321459)"
5042,Peñamellera Baja,Asturias,Asturias,1227,84.05680000000001,5.172624853369412,4,"[2450, 4217, 8487, 8799]",,"(43.32342411,-4.58399124)"
1819,Albocàsser,Comunitat Valenciana,Castellón,1227,82.29242099999999,5.1180494241778245,5,"[533, 1441, 8429, 8492, 8682]",,"(40.35792479,0.02412299)"
7551,Laukiz,País Vasco,Bizkaia,1227,8.1095,1.6066511711444245,11,"[181, 1521, 1572, 3252, 4191, 4629, 4934, 6933, 8604, 8724, 8866]",,"(43.35202538,-2.90710359)"
2150,A Capela,Galicia,A Coruña,1221,57.995996,4.296586519183826,5,"[2687, 4754, 5588, 8675, 10155]",,"(43.43555177,-8.068805581)"
5022,Ibias,Asturias,Asturias,1207,333.4084,10.30179312963356,7,"[881, 3139, 3884, 4658, 4659, 4662, 6043]",,"(43.03763941,-6.87293932)"
30,Okondo,País Vasco,Álava,1203,29.7923,3.0794742159006203,10,"[1003, 1280, 3251, 3290, 4489, 5752, 6244, 6940, 8590, 9189]",,"(43.1615513,-3.019026823)"
5813,Liendo,Cantabria,Cantabria,1196,26.417164,2.899797372688018,4,"[1618, 3270, 8499, 8532]",,"(43.39483333,-3.378277778)"
5048,Quirós,Asturias,Asturias,1187,205.5386,8.088560773134967,12,"[261, 923, 925, 1526, 1560, 2603, 4115, 4154, 5611, 5916, 7536, 8168]",,"(43.15791495,-5.9727574)"
416,Burgohondo,,Ávila,1180,55.336245,4.196907511313294,5,"[2653, 4721, 6342, 6994, 7830]",,"(40.41614328,-4.78592781)"
105,Nerpio,Castilla-La Mancha,Albacete,1178,434.8761,11.765417043058738,3,"[7507, 9058, 9258]",,"(38.14824043,-2.30224029)"
7556,Mallabia,País Vasco,Bizkaia,1173,23.1131,2.7123994960603928,13,"[334, 1076, 1530, 2774, 3289, 3411, 4894, 4964, 7133, 7243, 8913, 8917, 9477]",,"(43.189861,-2.529113)"
5860,Soba,Cantabria,Cantabria,1155,214.156651,8.256392662587494,14,"[686, 1092, 1099, 1103, 2294, 2516, 3270, 4347, 4425, 4504, 5769, 5980, 8957, 9332]",,"(43.18591667,-3.522138889)"
1131,Cercs,Cataluña,Barcelona,1150,47.112,3.872490192408231,4,"[1489, 1511, 3548, 5935]",,"(42.14666431,1.85940418)"
247,Relleu,Comunitat Valenciana,Alicante,1148,76.872352,4.946632429868953,6,"[621, 647, 653, 1481, 5002, 9500]",,"(38.58727823,-0.31086389)"
6450,Horta de Sant Joan,Cataluña,Tarragona,1146,118.862,6.1510048949106,3,"[176, 8329, 8464]",,"(40.95398599,0.31710201)"
1238,Cardeñajimeno,,Burgos,1136,12.194499,1.9701828625386784,3,"[6265, 7766, 8158]",,"(42.33058451,-3.61972293)"
3181,Elgeta,País Vasco,Gipuzkoa,1131,16.831875,2.3146791757787524,15,"[93, 334, 1075, 1076, 1504, 1530, 2638, 3339, 3744, 7133, 7243, 7597, 8559, 8913, 8997]",,"(43.13731983,-2.48732293)"
7523,Zeberio,País Vasco,Bizkaia,1095,47.6805,3.8957847781202126,7,"[182, 311, 1029, 1525, 4306, 4730, 8259]",,"(43.14760254,-2.84912327)"
5063,Somiedo,Asturias,Asturias,1093,290.1175,9.609737377126732,5,"[1560, 2603, 3422, 5619, 8168]",,"(43.09303839,-6.25460308)"
325,Gérgal,Andalucía,Almería,1080,229.487704,8.546814267476508,5,"[713, 714, 1802, 7005, 7252]",,"(37.12083904,-2.53905331)"
167,Benidoleig,Comunitat Valenciana,Alicante,1078,7.484278000000001,1.543474686368768,4,"[656, 1816, 1820, 6313]",,"(38.791917,-0.03173239)"
3170,Berastegi,País Vasco,Gipuzkoa,1075,45.901663,3.822423178886986,11,"[334, 3605, 7133, 7243, 7342, 7348, 7629, 7630, 7631, 8576, 8913]",,"(43.12354933,-1.97911502)"
5370,La Alberca,,Salamanca,1071,60.730319,4.396705098647351,6,"[828, 2841, 3895, 3901, 8200, 9111]",,"(40.48866243,-6.10993723)"
4267,Navia de Suarna,,Lugo,1063,243.6857,8.807234869431337,3,"[881, 4658, 4659]",,"(42.96430903,-7.006221686)"
7590,Bedia,País Vasco,Bizkaia,1061,16.3694,2.282658464688053,14,"[181, 182, 311, 872, 1029, 1282, 1525, 1572, 3252, 3253, 3744, 4306, 8604, 8863]",,"(43.20954265,-2.79993623)"
1843,Benlloc,Comunitat Valenciana,Castellón,1048,43.522085,3.722025997675807,4,"[533, 1441, 8429, 8492]",,"(40.21177206,0.02622783)"
2671,Viladrau,Cataluña,Girona,1047,50.7499,4.019223447059446,4,"[6723, 7865, 8108, 8335]",,"(41.84765935,2.3894192)"
5861,Solórzano,Cantabria,Cantabria,1046,25.475702,2.84765672814592,5,"[23, 48, 5906, 7076, 8499]",,"(43.381,-3.587416667)"
3372,Boltaña,Aragón,Huesca,1045,139.451819,6.6624911882654905,3,"[5653, 5867, 7065]",,"(42.44600456,0.06715744)"
7008,Ademuz,Comunitat Valenciana,Valencia,1037,100.3138,5.6507344294847455,3,"[4195, 7139, 7661]",,"(40.06120013,-1.28669047)"
12,Campezo,País Vasco,Álava,1034,85.360875,5.212595022427701,5,"[1026, 1116, 2515, 8394, 8755]",,"(42.66971209,-2.35207693)"
5840,Rionansa,Cantabria,Cantabria,1029,118.1575,6.132749173640554,7,"[1772, 2347, 2450, 4217, 7800, 8523, 9640]",,"(43.25544444,-4.405972222)"
3867,La Vall de Boí,Cataluña,Lleida,1019,220.8292,8.384029648378775,3,"[1313, 1315, 7304]",,"(42.50428276,0.80227472)"
6572,Albarracín,Aragón,Teruel,1006,452.7015,12.004125373138436,3,"[496, 8497, 8723]",,"(40.40668217,-1.44449794)"
1360,Oña,,Burgos,1003,161.640603,7.172982756649867,3,"[1854, 3213, 8116]",,"(42.73430475,-3.41176884)"
5878,Villafufre,Cantabria,Cantabria,994,30.056277,3.093087088772616,6,"[686, 784, 1144, 5780, 5792, 9134]",,"(43.25925,-3.877583333)"
141,Aigües,Comunitat Valenciana,Alicante,986,18.472816,2.424884782479676,7,"[621, 629, 647, 1469, 5002, 7023, 9500]",,"(38.49887092,-0.36258669)"
40,Valdegovía,País Vasco,Álava,986,238.2344,8.708167856697683,7,"[1280, 1519, 1613, 1854, 3251, 5599, 7765]",,"(42.84756896,-3.09884417)"
5,Arratzua-Ubarrundia,País Vasco,Álava,984,57.5598,4.280398409307103,19,"[93, 311, 1026, 1056, 1854, 3147, 3200, 3305, 3306, 3307, 3310, 3311, 3411, 5752, 7597, 8047, 8054, 8057, 8755]",,"(42.89116171,-2.63878816)"
2707,Beas de Granada,Andalucía,Granada,980,23.199421,2.717459804608215,5,"[3453, 5760, 5938, 7028, 8326]",,"(37.21755854,-3.4815134)"
7559,Maruri-Jatabe,País Vasco,Bizkaia,978,15.9573,2.2537423253469666,14,"[181, 1521, 1572, 3252, 3253, 4191, 4629, 4934, 6933, 8604, 8724, 8866, 8997, 9618]",,"(43.379455,-2.86732)"
4277,Pedrafita do Cebreiro,,Lugo,969,104.914,5.778848095152702,6,"[7, 881, 882, 2810, 3139, 5437]",,"(42.72686364,-7.02157755)"
5791,Cabuérniga,Cantabria,Cantabria,965,85.7633,5.224867694424656,7,"[1772, 2347, 2450, 3219, 4217, 7800, 8523]",,"(43.22658333,-4.301472222)"
7507,Arrankudiaga,País Vasco,Bizkaia,965,22.6813,2.6869434565659893,10,"[182, 1029, 1613, 3251, 3290, 4374, 4730, 5752, 8259, 9561]",,"(43.17030046,-2.92103826)"
3994,Sant Llorenç de Morunys,Cataluña,Lleida,960,4.6175,1.2123499752297275,4,"[1489, 1511, 5674, 7069]",,"(42.1375302,1.59104546)"
1930,Useras,Comunitat Valenciana,Castellón,959,80.68620299999999,5.067855171089771,5,"[527, 528, 4062, 8492, 9467]",,"(40.15704048,-0.16380357)"
4179,Ribafrecha,La Rioja,La Rioja,958,34.580488,3.317722932922278,5,"[4388, 4389, 4986, 4994, 10362]",,"(42.35515509,-2.3875043)"
5835,Rasines,Cantabria,Cantabria,955,43.7279,3.730816307914675,7,"[1103, 1618, 5980, 7076, 8499, 8532, 8957]",,"(43.30458333,-3.429055556)"
2776,Jérez del Marquesado,Andalucía,Granada,955,82.75134,5.132300460942478,3,"[3453, 7028, 8326]",,"(37.1844213,-3.15692541)"
5871,Valderredible,Cantabria,Cantabria,950,298.4751,9.747171535434086,4,"[213, 4066, 8386, 8752]",,"(42.80563889,-3.940694444)"
391,El Arenal,,Ávila,948,27.078429,2.935866396368575,4,"[1898, 4721, 5115, 5759]",,"(40.26521196,-5.08685361)"
3245,Arroyomolinos de León,Andalucía,Huelva,947,86.954149,5.261017063980284,4,"[403, 419, 3229, 6970]",,"(38.02628837,-6.42109767)"
502,Mombeltrán,,Ávila,942,49.915535,3.986047053192208,8,"[1898, 2653, 3519, 4721, 5115, 5759, 6994, 7830]",,"(40.26016615,-5.01788793)"
964,Guardiola de Berguedà,Cataluña,Barcelona,941,61.428465,4.421904790767167,3,"[1489, 3548, 8064]",,"(42.23117944,1.87777073)"
3156,Amezketa,País Vasco,Gipuzkoa,935,20.575505,2.559173956464248,6,"[757, 1360, 2728, 7342, 7621, 8576]",,"(43.04955,-2.08848)"
2852,Villamena,Andalucía,Granada,934,20.180391,2.5344827758689683,8,"[2455, 3434, 3467, 3499, 3927, 4127, 5257, 7028]",,"(36.98928163,-3.5918918)"
4773,Larraun,Navarra,Navarra,928,107.094947,5.8386043430613945,12,"[761, 762, 782, 1362, 3776, 7348, 7563, 7629, 7630, 7631, 8473, 8576]",,"(42.99938828,-1.889231404)"
4510,El Borge,Andalucía,Málaga,922,24.393726,2.786529380664201,5,"[2933, 5035, 8357, 8390, 8425]",,"(36.81440331,-4.23504675)"
3826,Villamanín,,León,911,175.8383,7.481372760085554,10,"[802, 2317, 2446, 3181, 3988, 4154, 4340, 5423, 8368, 8624]",,"(42.93702816,-5.65595254)"
1486,Valle de Tobalina,,Burgos,909,157.4891,7.08026978793366,3,"[1519, 1854, 3213]",,"(42.79190737,-3.27153208)"
7601,Forua,País Vasco,Bizkaia,907,7.6323,1.5586631654255492,22,"[311, 334, 385, 1029, 1525, 3253, 3338, 3339, 3341, 3411, 4934, 7133, 7243, 8365, 8559, 8724, 8863, 8866, 8913, 8917, 8997, 9764]",,"(43.3316154,-2.67688483)"
9,Barrundia,País Vasco,Álava,881,97.4234,5.568730452176164,6,"[3200, 3305, 3411, 8047, 8502, 9557]",,"(42.91537538,-2.49407452)"
2854,El Pinar,Andalucía,Granada,865,38.010926,3.478394059842669,8,"[3434, 3467, 3499, 3927, 4127, 4797, 5257, 7028]",,"(36.89472225,-3.52657962)"
3709,Molinaseca,,León,862,79.633048,5.034672498869052,5,"[1147, 2809, 5630, 8120, 9137]",,"(42.53702007,-6.51952885)"
6375,Vinuesa,,Soria,847,143.063491,6.748215841882774,4,"[4030, 4034, 5866, 8418]",,"(41.91179175,-2.76272503)"
7535,Galdames,País Vasco,Bizkaia,838,44.4133,3.7599414103438153,24,"[1003, 1609, 1613, 1616, 1618, 2516, 2929, 3270, 3907, 4749, 4934, 5694, 6929, 6931, 6936, 6940, 7091, 8476, 8590, 9189, 9303, 9701, 9957, 10325]",,"(43.25381878,-3.09770229)"
5844,Ruesga,Cantabria,Cantabria,836,87.585679,5.2800873401712805,12,"[23, 48, 686, 1092, 1099, 1103, 2294, 4347, 4504, 5906, 5980, 7076]",,"(43.28144444,-3.563666667)"
4678,Basaburua,Navarra,Navarra,828,83.077716,5.1424115438057925,7,"[231, 232, 761, 762, 3776, 7563, 8473]",,"(43.00101466,-1.80120224)"
271,la Vall de Laguar,Comunitat Valenciana,Alicante,827,23.054272,2.7089454656808054,3,"[656, 1444, 1816]",,"(38.77743427,-0.10944662)"
3511,Valle de Hecho,Aragón,Huesca,817,234.432276,8.638398960039929,6,"[312, 954, 3593, 3813, 7196, 7966]",,"(42.73893535,-0.75027194)"
99,Molinicos,Castilla-La Mancha,Albacete,813,143.588298,6.760581921287435,4,"[5633, 6964, 7507, 9258]",,"(38.46778179,-2.23898151)"
481,Lanzahíta,,Ávila,811,33.671594,3.2738320345546423,5,"[2653, 3519, 4721, 5759, 6994]",,"(40.20367903,-4.93695407)"
7526,Ea,País Vasco,Bizkaia,808,14.228699999999998,2.1281741673270607,10,"[311, 334, 3339, 7133, 7243, 8559, 8791, 8913, 8917, 9764]",,"(43.38007829,-2.58524914)"
7539,Gautegiz Arteaga,País Vasco,Bizkaia,808,13.5441,2.076345551196995,16,"[311, 334, 1029, 1525, 3253, 3339, 7133, 7243, 8365, 8559, 8791, 8866, 8913, 8917, 8997, 9764]",,"(43.35315359,-2.64924081)"
3315,Zufre,Andalucía,Huelva,796,340.7038,10.413891405192116,3,"[375, 408, 6971]",,"(37.83369512,-6.3386286)"
4752,Uharte Arakil,Navarra,Navarra,789,38.051737,3.480260873833503,4,"[761, 762, 1362, 8576]",,"(42.92030192,-1.96923566)"
549,Pedro Bernardo,,Ávila,787,69.0089,4.68680741424507,6,"[2653, 3519, 4721, 5759, 6994, 7830]",,"(40.24318819,-4.91435677)"
234,Orxeta,Comunitat Valenciana,Alicante,784,24.062327,2.7675365685043185,4,"[621, 647, 653, 9500]",,"(38.56400384,-0.2618598)"
7528,Etxebarria,País Vasco,Bizkaia,782,17.837045,2.382791322563868,11,"[334, 1076, 1200, 2637, 3339, 3411, 7133, 7243, 7646, 8913, 8997]",,"(43.25414902,-2.47574648)"
33,Erriberagoitia,País Vasco,Álava,782,119.8185,6.175704325126223,3,"[1854, 5599, 7522]",,"(42.80074682,-2.91080642)"
3151,Aizarnazabal,País Vasco,Gipuzkoa,779,6.546339000000001,1.4435233109563057,13,"[334, 1075, 1200, 7133, 7243, 7611, 7627, 7659, 8244, 8247, 8913, 8917, 9256]",,"(43.2556775,-2.23623444)"
3769,Soto y Amío,,León,773,69.18778400000001,4.692878024277982,4,"[885, 2447, 2449, 4179]",,"(42.77474048,-5.88735711)"
3727,Priaranza del Bierzo,,León,773,33.686604,3.274561651686404,3,"[2809, 5630, 9137]",,"(42.50905769,-6.67180433)"
7106,Cortes de Pallás,Comunitat Valenciana,Valencia,771,233.012831,8.612207282281465,3,"[2488, 9193, 9508]",,"(39.24291836,-0.94088107)"
3602,Torres de Albánchez,Andalucía,Jaén,770,57.886711,4.292536464873229,3,"[1590, 9058, 10311]",,"(38.41474336,-2.67726813)"
7562,Meñaka,País Vasco,Bizkaia,754,12.4861,1.993599703027256,12,"[1521, 1572, 3252, 3253, 3338, 4629, 4934, 8119, 8604, 8724, 8997, 9618]",,"(43.36650837,-2.79848121)"
3644,Cabrillanes,,León,747,170.44740000000002,7.365797012042396,3,"[1560, 2603, 8168]",,"(42.95305776,-6.14939819)"
5874,Vega de Pas,Cantabria,Cantabria,746,87.51559999999999,5.277974567339835,7,"[686, 784, 1144, 4425, 5769, 5792, 9134]",,"(43.1585,-3.782694444)"
2833,Trevélez,Andalucía,Granada,736,90.960155,5.380840908217954,3,"[3499, 3738, 7028]",,"(37.00057381,-3.2651633)"
27,Arraia-Maeztu,País Vasco,Álava,733,123.107942,6.259902824447871,6,"[765, 1026, 2515, 3305, 8047, 8755]",,"(42.738527,-2.444299)"
6618,Cantavieja,Aragón,Teruel,729,124.5246,6.295817545306499,3,"[4593, 6574, 7983]",,"(40.52795321,-0.4056737)"
172,Benilloba,Comunitat Valenciana,Alicante,726,9.538103,1.7424308826170791,5,"[629, 653, 1481, 1816, 5002]",,"(38.69955909,-0.3908201)"
3660,Castrocontrigo,,León,725,194.488596,7.868131804319571,4,"[1147, 2084, 4455, 7695]",,"(42.18237283,-6.19102987)"
572,San Esteban del Valle,,Ávila,718,39.347154,3.539005343811932,7,"[2653, 3519, 4721, 5115, 5759, 6994, 7830]",,"(40.27571956,-4.97954984)"
4641,Améscoa Baja,Navarra,Navarra,711,30.204271,3.1006927583798287,5,"[765, 1117, 7641, 8047, 8502]",,"(42.77454842,-2.13371305)"
23,Lanciego,País Vasco,Álava,709,24.253,2.778480091166831,3,"[8047, 8394, 8755]",,"(42.5624416,-2.51278162)"
1340,Merindad de Montija,,Burgos,707,100.071834,5.643915272463805,6,"[1092, 2516, 3270, 4425, 5769, 9332]",,"(43.0672589,-3.47355077)"
5047,Proaza,Asturias,Asturias,707,76.80273,4.944391881430732,9,"[261, 923, 925, 1526, 3987, 4154, 5611, 5916, 7536]",,"(43.25306969,-6.01490537)"
38,San Millán,País Vasco,Álava,706,85.4058,5.213966523294443,6,"[765, 3305, 8047, 8502, 8755, 9557]",,"(42.87382571,-2.37748902)"
7506,Artzentales,País Vasco,Bizkaia,699,36.7936,3.4222418443399065,10,"[1003, 1618, 4934, 5694, 6929, 7091, 8532, 9189, 9701, 9957]",,"(43.25143423,-3.22045771)"
497,Mijares,,Ávila,694,46.962555,3.86634330868275,5,"[1787, 2653, 2953, 4721, 6994]",,"(40.29776767,-4.83846916)"
3679,Encinedo,,León,690,195.012076,7.878713509178691,7,"[1298, 2084, 2809, 4455, 5147, 5630, 7695]",,"(42.27151828,-6.59448364)"
4746,Goizueta,Navarra,Navarra,689,90.1786,5.3576741948537885,10,"[334, 1362, 3407, 3605, 7133, 7243, 7629, 7630, 7631, 8913]",,"(43.17098542,-1.86445322)"
242,Planes,Comunitat Valenciana,Alicante,682,38.867596,3.517372759331544,4,"[655, 1481, 2762, 2923]",,"(38.78583429,-0.34478535)"
1779,Benaocaz,Andalucía,Cádiz,673,69.389625,4.699718287966742,3,"[352, 7571, 8366]",,"(36.70017696,-5.42145094)"
5794,Campoo de Yuso,Cantabria,Cantabria,670,89.46770000000001,5.336514481313544,4,"[5792, 6267, 8113, 8386]",,"(43.01644444,-4.002555556)"
2845,La Taha,Andalucía,Granada,670,25.588096,2.853931477636161,4,"[3499, 3738, 4797, 7028]",,"(36.93602473,-3.32575754)"
3195,Itsasondo,País Vasco,Gipuzkoa,668,8.939279,1.6868474226038952,8,"[757, 1360, 7620, 7621, 7641, 7658, 8287, 9856]",,"(43.06834226,-2.16671971)"
2780,La Calahorra,Andalucía,Granada,668,39.448296,3.543550937513562,3,"[7028, 7029, 8326]",,"(37.18155072,-3.06368298)"
4868,Urdiain,Navarra,Navarra,661,15.1281,2.1944048233285995,7,"[757, 761, 762, 765, 7641, 7658, 8502]",,"(42.88682377,-2.13701454)"
7568,Aulesti,País Vasco,Bizkaia,657,25.5577,2.852235886873174,13,"[334, 385, 2637, 3339, 3341, 3411, 7133, 7243, 8559, 8913, 8917, 8997, 9764]",,"(43.29697163,-2.56248971)"
4714,Etxauri,Navarra,Navarra,649,14.10472,2.118882091828869,4,"[761, 762, 2231, 8407]",,"(42.79420947,-1.79141502)"
266,Torremanzanas,Comunitat Valenciana,Alicante,636,36.479641,3.407609605176115,4,"[647, 653, 1481, 5002]",,"(38.60676744,-0.41885176)"
6742,Rubielos de Mora,Aragón,Teruel,635,63.716019,4.503486574783917,3,"[3858, 4926, 7040]",,"(40.19007338,-0.65143314)"
4887,Igantzi,Navarra,Navarra,631,16.559032,2.295842169139061,8,"[211, 226, 334, 3771, 7133, 7243, 8412, 8913]",,"(43.22456694,-1.69998583)"
4997,Amieva,Asturias,Asturias,628,114.9787,6.049691837334568,4,"[2961, 5518, 8392, 8487]",,"(43.26919915,-5.12832295)"
3748,San Emiliano,,León,627,211.0514,8.19631563678616,7,"[802, 1560, 2603, 3988, 4154, 5618, 8168]",,"(42.97244001,-6.00164929)"
2832,Torvizcón,Andalucía,Granada,625,51.433,4.046182656799163,5,"[3467, 3499, 4121, 4797, 5257]",,"(36.87943909,-3.29928192)"
261,Tàrbena,Comunitat Valenciana,Alicante,623,31.670038,3.175037419901438,4,"[1444, 1816, 1820, 9718]",,"(38.69363337,-0.1019394)"
4266,Muras,,Lugo,619,163.82084500000002,7.221196063479838,3,"[2687, 5588, 9479]",,"(43.46720201,-7.722895472)"
3202,Lizartza,País Vasco,Gipuzkoa,617,12.33176,1.9812400013524365,7,"[1360, 7342, 7621, 7629, 7630, 7631, 8576]",,"(43.10332191,-2.03475196)"
138,l'Atzúbia,Comunitat Valenciana,Alicante,611,14.669574,2.1608932206560225,4,"[768, 2678, 2762, 2923]",,"(38.84743029,-0.15173035)"
16,Elburgo,País Vasco,Álava,608,32.093031,3.1961703891701547,5,"[1026, 3200, 3305, 3411, 8755]",,"(42.850282,-2.545933)"
4683,Bertizarana,Navarra,Navarra,603,39.562991,3.5486985943830764,6,"[231, 232, 943, 3776, 8412, 8508]",,"(43.13350734,-1.627117215)"
5066,Taramundi,Asturias,Asturias,602,82.16166600000001,5.113981755587897,3,"[1091, 4657, 10433]",,"(43.36130859,-7.10929886)"
3183,Ezkio-Itsaso,País Vasco,Gipuzkoa,601,21.221797,2.5990559808018743,17,"[334, 757, 1199, 1360, 2930, 3147, 7133, 7243, 7620, 7621, 8247, 8287, 8291, 8913, 9658, 9856, 10357]",,"(43.06912307,-2.28154897)"
3171,Berrobi,País Vasco,Gipuzkoa,601,2.771774,0.939298143993916,4,"[334, 3605, 7133, 8913]",,"(43.14557596,-2.0267077)"
5816,Luena,Cantabria,Cantabria,600,90.7211,5.3737654849881205,4,"[1854, 5769, 5792, 6267]",,"(43.10466667,-3.902277778)"
5810,Herrerías,Cantabria,Cantabria,587,40.2217,3.578118892698753,4,"[1772, 2347, 7800, 9640]",,"(43.30713889,-4.471222222)"
4582,Montecorto,Andalucía,Málaga,586,54.49229999999999,4.164780576430049,4,"[352, 382, 393, 8396]",,"(36.81603651,-5.29871013)"
